Township,Range,Section,Description and Class,Mineral Acres,County,MERIDIAN,Legal Description Short,PLSSID,FRSTDIVID,SECDIVID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,STEWARD,TWNSHPLAB,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVLAB,QSEC,QQSEC,GOVLOT,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),SECDIVNOTE
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ANWNW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ANWNW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,39.94509685,1318550400000.0,{AEDA55BA-72AF-45A1-9FA2-55B09A8964F7},506755.0,315416.76642978,2246.6278439313305,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ANWSW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ANWSW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.97689867,1318550400000.0,{595F4051-B71F-4073-9981-BF4DFFEFD441},506803.0,315590.357187,2247.2066002288916,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASENE,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.0994643,1318550400000.0,{AB2DECE1-9603-4F4E-AA47-BD1B5F69623F},506762.0,316602.86078094,2250.8264865932792,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASENW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASENW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.00559327,1318550400000.0,{C784F5AD-70CE-4913-B0BD-57A7414BAFF4},506773.0,315857.708183855,2248.175883838428,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASESW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASESW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.04018708,1318550400000.0,{50DB1905-5EF4-4BF2-8149-86AB6E5AF8C2},506825.0,316053.0203989,2248.8343585238763,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASWNE,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.05209943,1318550400000.0,{6BDCBC7B-D621-460A-912E-77CC93183199},506763.0,316226.90390735,2249.489288487075,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASWNW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASWNW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,39.96055025,1318550400000.0,{19B43C16-D22C-422E-98E7-BAEDE259943A},506779.0,315500.06030597,2246.9044055662016,
4.0,13.0,13.0,"NE4, W2 - T",480.0,Meade County,7,ASWSW,SD070040N0130E0,SD070040N0130E0SN130,SD070040N0130E0SN130ASWSW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,13,0,13,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.99267993,1318550400000.0,{300EB3F1-7031-4D4B-BE70-113E1AA51D11},506828.0,315676.09067588,2247.4934489687203,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ANENE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ANENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.08928504,1318550400000.0,{7C7FE00F-5382-4D82-9BB5-109A366EEBD4},506757.0,316553.471218625,2250.5337667421727,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ANESE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ANESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.10496771,1318550400000.0,{EA761652-807E-4012-9081-8484D7971328},506805.0,316599.5448442,2250.6959829303796,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ANWNE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ANWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.08334251,1318550400000.0,{6280620D-BFBB-4DC0-B6ED-ED4E4066A01C},506756.0,316504.895203075,2250.3616049525344,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ANWSE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ANWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.10174674,1318550400000.0,{6BB43700-27D7-4B83-AEA7-A48FC3A135A9},506804.0,316572.46477947,2250.600386593546,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ASENE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ASENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.09659324,1318550400000.0,{B7FCD838-7F9A-4794-8FDD-CF6011B61A7B},506781.0,316572.279821565,2250.5997064146295,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ASESE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ASESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.11268345,1318550400000.0,{AAB992E6-C34C-4B57-9635-78C51BD43241},506829.0,316621.614356915,2250.7739412960386,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ASWNE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ASWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.09075752,1318550400000.0,{3A5E80CF-B8FA-4B45-9CD0-7A63F25E6AF1},506780.0,316524.616094225,2250.430906010146,
4.0,13.0,14.0,E2 - T,320.0,Meade County,7,ASWSE,SD070040N0130E0,SD070040N0130E0SN140,SD070040N0130E0SN140ASWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,14,0,14,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.10906907,1318550400000.0,{C8E1D955-4326-4BA4-B50E-A5FCC3C43DD7},506827.0,316591.45806501,2250.667283737018,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANENE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.01837693,1318550400000.0,{9A70F41F-1FF7-484D-89DC-48B328BA793D},506743.0,315973.05751473,2248.500764566251,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANENW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANENW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,39.98199217,1318550400000.0,{18032EDF-C725-464A-BF32-84AAF46114A0},506741.0,315682.243466205,2247.5053369100247,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANESE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.17219372,1318550400000.0,{BDB25AB6-3CA1-4A2C-8C40-5C3232FE4DC3},506791.0,317109.621216825,2252.5287979368372,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANESW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANESW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.13793861,1318550400000.0,{70704CFF-8479-41F5-9C50-3089A21FC95B},506788.0,316835.71463731,2251.59408452841,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANWNE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,39.99946025,1318550400000.0,{ED4B840D-2DD9-4145-AE3B-7BBF0454BB4D},506742.0,315821.9403604,2247.9809590678556,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANWNW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANWNW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,39.96537206,1318550400000.0,{39001784-208C-49EF-B8FB-3611FD664666},506740.0,315549.211226265,2247.057587347439,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANWSE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.15567445,1318550400000.0,{5A06B901-59FC-40B7-A552-EA5953F7A2EF},506789.0,316977.5031687,2252.0767856073558,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ANWSW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ANWSW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.11911097,1318550400000.0,{6C609F89-8990-48E5-B4FE-875DF2F16ED7},506787.0,316685.38350494,2251.0852220810025,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASENE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.09498048,1318550400000.0,{F917D0BD-A77D-46C0-9AD7-DDFC325B089B},506767.0,316539.00398763,2250.5060789635572,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASENW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASENW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.05842795,1318550400000.0,{B476F614-7152-44DF-B422-786A533A06FF},506765.0,316246.884432465,2249.5066066472496,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASESE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.2487441,1318550400000.0,{97CB3EF5-5A5A-4E65-BD0A-3156A66D1794},506814.0,317674.88042074,2254.533227136427,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASESW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASESW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.21466333,1318550400000.0,{5AE10FEC-D86E-4727-8568-9C2A8A911E95},506811.0,317402.42614874,2253.6030529051504,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASWNE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.07599364,1318550400000.0,{E304B2E4-90D1-4F38-9F54-D39CC42BDB0C},506766.0,316387.365118345,2249.9846994016702,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASWNW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASWNW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.04192859,1318550400000.0,{E02378D0-609A-443C-9B2D-A83E5DE72DC4},506764.0,316114.86476115,2249.0629158703587,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASWSE,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.23229298,1318550400000.0,{1E22E416-9D55-4DF3-A281-D24F7272D4AD},506813.0,317543.37380308,2254.0830763962954,
4.0,13.0,17.0,ALL - T,640.0,Meade County,7,ASWSW,SD070040N0130E0,SD070040N0130E0SN170,SD070040N0130E0SN170ASWSW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,17,0,17,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.19558273,1318550400000.0,{A5DDB24E-F922-4E8E-8EB3-3F0F4AC1B112},506810.0,317250.06765534,2253.086671133413,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,L3,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180L3,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,L,Government Lot,3,L 3,SW,NWSW,L3,37.22 Acres,37.22,34.96022604,1318550400000.0,{12F58464-211D-4B64-BA3E-14FD83B5888D},506782.0,275957.97806247,2106.7940082365185,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,L4,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180L4,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,L,Government Lot,4,L 4,SW,SWSW,L4,36.99 Acres,36.99,33.78520293,1318550400000.0,{D276C482-C8BF-4802-839F-64FF8DBE1A46},506806.0,266650.14767645,2073.8078098750684,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ANENE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ANENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,39.97383967,1318550400000.0,{B1DAED8F-6548-4B64-BD12-3B8A76C034C5},506738.0,315614.49611668,2247.2093363179224,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ANESE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ANESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.34744524,1318550400000.0,{E18D0EEA-1F22-4E4D-9140-DD9444A7B472},506785.0,318486.14690926,2257.430888163376,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ANWNE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ANWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.00447492,1318550400000.0,{D2E9F650-077F-4466-954D-AC1C8B9D1468},506736.0,315854.982260015,2248.1091297272033,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ANWSE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ANWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.39666736,1318550400000.0,{70BC1C2C-4162-4835-9B6A-66B175659B8F},506784.0,318873.20188281,2258.8500392335836,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ASENE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ASENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.15638575,1318550400000.0,{0819336F-2428-44C0-BB4E-E35AD12E806A},506761.0,317016.89907329,2252.2003957811294,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ASESE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ASESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.52965713,1318550400000.0,{E5E1528D-74E6-46D2-A811-AAC3F89DAE55},506809.0,319885.17509062,2262.416139677415,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ASWNE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ASWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.18658971,1318550400000.0,{5D3A3EF7-B4E3-4F1D-97D1-F7C3F5D71CDC},506760.0,317253.92514952,2253.0882107916987,
4.0,13.0,18.0,"LOTS 3,4, E2, E2SW - T",474.21,Meade County,7,ASWSE,SD070040N0130E0,SD070040N0130E0SN180,SD070040N0130E0SN180ASWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,18,0,18,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.57901887,1318550400000.0,{7C927FB0-66A7-4557-A701-0DBAC85A7E68},506808.0,320273.28338477,2263.8386895923863,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,L1,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190L1,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,L,Government Lot,1,L 1,NW,NWNW,L1,36.78 Acres,36.78,33.60680644,1318550400000.0,{E05C4221-B492-407B-80BB-19E4865718FE},506830.0,265209.43986711,2068.845182935656,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,L2,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190L2,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,L,Government Lot,2,L 2,NW,SWNW,L2,36.59 Acres,36.59,34.36567552,1318550400000.0,{EAD36065-0EA8-4524-910E-DB9A28B56ACB},506854.0,271164.70110529,2089.9084540869467,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,L3,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190L3,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,L,Government Lot,3,L 3,SW,NWSW,L3,36.4 Acres,36.4,35.11795352,1318550400000.0,{57563C89-F432-43A6-A092-425BBB68034C},506878.0,277066.46415356,2110.7877581950697,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,L4,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190L4,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,L,Government Lot,4,L 4,SW,SWSW,L4,36.21 Acres,36.21,35.86102898,1318550400000.0,{FA524434-2F4C-42DE-9AA4-98A2F4EE4D24},506902.0,282894.29665454,2131.4061226221693,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ANENE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ANENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.50907059,1318550400000.0,{8F7DA797-E0BB-43CA-B0DA-0BD7154A3B0B},506833.0,319683.50282082,2261.712434517455,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ANESE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ANESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.15978452,1318550400000.0,{F42357B7-BC30-4715-8950-9DA4B8D92B2B},506881.0,316849.411731535,2251.605475000176,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ANWNE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ANWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.5662537,1318550400000.0,{13135C4A-66CD-488E-9C9E-CB190A737B9E},506832.0,320133.23041337,2263.353342909912,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ANWSE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ANWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.22145167,1318550400000.0,{D1E94324-5B30-4E3B-979A-FDAFA36C08AB},506880.0,317334.30735294,2253.370754482992,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ASENE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ASENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.33367366,1318550400000.0,{734E0E6C-0811-4903-96F3-61EB0EBD5C58},506857.0,318260.327254725,2256.6365551316135,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ASESE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ASESE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.98414434,1318550400000.0,{16A2D782-0BCB-49D6-A072-F52427A2295D},506905.0,315425.029353705,2246.5283113132864,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ASWNE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ASWNE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.39070521,1318550400000.0,{F7116668-B41D-4428-8179-9872AC7A4B04},506856.0,318708.736537865,2258.272501002136,
4.0,13.0,19.0,"LOTS 1,2,3,4, E2, E2W2 - T",625.98,Meade County,7,ASWSE,SD070040N0130E0,SD070040N0130E0SN190,SD070040N0130E0SN190ASWSE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,19,0,19,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.04558283,1318550400000.0,{7446C3F3-5561-4263-91AD-D338CB32D05C},506904.0,315908.030540095,2248.287125815551,
4.0,13.0,20.0,N2 - T,320.0,Meade County,7,ANENE,SD070040N0130E0,SD070040N0130E0SN200,SD070040N0130E0SN200ANENE,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,20,0,20,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.23479942,1318550400000.0,{207E773A-3663-42BE-A0BF-902F7B7C689D},506837.0,317525.8655286,2253.9816119630887,
4.0,13.0,20.0,N2 - T,320.0,Meade County,7,ANENW,SD070040N0130E0,SD070040N0130E0SN200,SD070040N0130E0SN200ANENW,SD,07,Black Hills Meridian,004,0,N,013,0,E,0,BLM Cadastral - MT,4N 13E,SN,Section,20,0,20,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.19950012,1318550400000.0,{4C29BFE5-EC85-4132-9390-82B755E5DDD8},506835.0,317243.83646368,2252.980416142081,
